grid_id,LeftBottom_x,LeftBottom_y,RightTop_x,RightTop_y,Centroid_x,Centroid_y,row,col,area1,area2,area3,all_grid_id,address
736,120.31191505093624,23.11577616114409,120.31682900755585,23.12029079306615,120.31437202924604,23.118033477105122,65,58,臺南市,善化區,小新里,15913,臺南市善化區小新里南科特定區O區目加溜灣大道
737,120.31682900755585,23.11577616114409,120.32174296417543,23.12029079306615,120.31928598586563,23.118033477105122,65,59,臺南市,善化區,小新里,15914,臺南市善化區小新里南科特定區O區1
738,120.32174296417543,23.11577616114409,120.32665692079502,23.12029079306615,120.32419994248524,23.118033477105122,65,60,臺南市,善化區,嘉南里|小新里,15915,臺南市善化區嘉南里山海圳綠道
739,120.32665692079502,23.11577616114409,120.33157087741459,23.12029079306615,120.32911389910481,23.118033477105122,65,61,臺南市,善化區|山上區,嘉南里|明和里,15916,臺南市善化區嘉南里福爾摩沙高速公路
740,120.33157087741459,23.11577616114409,120.3364848340342,23.12029079306615,120.33402785572441,23.118033477105122,65,62,臺南市,善化區|山上區,嘉南里|明和里,15917,臺南市善化區嘉南里福爾摩沙高速公路
741,120.17432426558777,23.11126152922203,120.17923822220736,23.11577616114409,120.17678124389757,23.113518845183066,66,30,臺南市,七股區|西港區,劉厝里|永樂里|竹橋里,15918,臺南市七股區竹橋里南36-1
742,120.17923822220736,23.11126152922203,120.18415217882692,23.11577616114409,120.18169520051713,23.113518845183066,66,31,臺南市,西港區,劉厝里|永樂里|竹林里,15919,臺南市西港區南海里173
743,120.18415217882692,23.11126152922203,120.18906613544651,23.11577616114409,120.18660915713673,23.113518845183066,66,32,臺南市,西港區,南海里|永樂里|竹林里,15920,臺南市西港區南海里東港南43
744,120.18906613544651,23.11126152922203,120.19398009206611,23.11577616114409,120.19152311375632,23.113518845183066,66,33,臺南市,西港區,南海里,15921,臺南市西港區南海里東港南42
745,120.19398009206611,23.11126152922203,120.1988940486857,23.11577616114409,120.19643707037592,23.113518845183066,66,34,臺南市,西港區,南海里,15922,臺南市西港區南海里南中街
746,120.1988940486857,23.11126152922203,120.20380800530529,23.11577616114409,120.20135102699551,23.113518845183066,66,35,臺南市,西港區,南海里|慶安里|西港里,15923,臺南市西港區慶安里新興街
747,120.20380800530529,23.11126152922203,120.20872196192488,23.11577616114409,120.20626498361507,23.113518845183066,66,36,臺南市,西港區,慶安里|港東里|西港里,15924,臺南市西港區西港里堀仔頭西港外環道
748,120.20872196192488,23.11126152922203,120.21363591854448,23.11577616114409,120.21117894023467,23.113518845183066,66,37,臺南市,安定區|西港區,文科里|海寮里|港東里|西港里,15925,臺南市西港區港東里下面厝西港堤防防汛道路
749,120.21363591854448,23.11126152922203,120.21854987516407,23.11577616114409,120.21609289685426,23.113518845183066,66,38,臺南市,安定區|西港區,文科里|港東里,15926,臺南市西港區港東里下面厝西港堤防防汛道路
750,120.21854987516407,23.11126152922203,120.22346383178363,23.11577616114409,120.22100685347387,23.113518845183066,66,39,臺南市,安定區,文科里,15927,臺南市安定區文科里
751,120.22346383178363,23.11126152922203,120.22837778840322,23.11577616114409,120.22592081009344,23.113518845183066,66,40,臺南市,安定區,安加里|文科里,15928,臺南市安定區安加里
752,120.22837778840322,23.11126152922203,120.23329174502285,23.11577616114409,120.230834766713,23.113518845183066,66,41,臺南市,安定區,安加里|文科里,15929,臺南市安定區安加里南132
753,120.23329174502285,23.11126152922203,120.2382057016424,23.11577616114409,120.23574872333259,23.113518845183066,66,42,臺南市,安定區,安加里,15930,臺南市安定區安加里178
754,120.2382057016424,23.11126152922203,120.243119658262,23.11577616114409,120.24066267995221,23.113518845183066,66,43,臺南市,安定區,安加里|港尾里,15931,臺南市安定區蘇厝里178
755,120.243119658262,23.11126152922203,120.24803361488159,23.11577616114409,120.24557663657184,23.113518845183066,66,44,臺南市,安定區,安加里|安定里|港尾里,15932,臺南市安定區港尾里下洲中山高速公路
756,120.24803361488159,23.11126152922203,120.25294757150118,23.11577616114409,120.25049059319142,23.113518845183066,66,45,臺南市,安定區,安定里|港尾里|蘇厝里,15933,臺南市安定區蘇厝里直加弄大道
757,120.25294757150118,23.11126152922203,120.25786152812077,23.11577616114409,120.25540454981095,23.113518845183066,66,46,臺南市,安定區,安定里|蘇厝里,15934,臺南市安定區蘇厝里直加弄大道
758,120.25786152812077,23.11126152922203,120.26277548474036,23.11577616114409,120.26031850643056,23.113518845183066,66,47,臺南市,善化區|安定區,南關里|安定里|蘇林里,15935,臺南市安定區蘇林里北園三路
759,120.26277548474036,23.11126152922203,120.26768944135996,23.11577616114409,120.26523246305015,23.113518845183066,66,48,臺南市,善化區|安定區,南關里|蘇林里,15936,臺南市安定區蘇林里北園三路
760,120.26768944135996,23.11126152922203,120.27260339797957,23.11577616114409,120.27014641966974,23.113518845183066,66,49,臺南市,善化區,南關里,15937,臺南市善化區南關里環西路二段
761,120.27260339797957,23.11126152922203,120.27751735459913,23.11577616114409,120.27506037628929,23.113518845183066,66,50,臺南市,善化區,南關里,15938,臺南市善化區南關里南科北路
762,120.27751735459913,23.11126152922203,120.28243131121872,23.11577616114409,120.27997433290892,23.113518845183066,66,51,臺南市,善化區|新市區,南關里|豐華里,15939,臺南市善化區南關里大利二路
763,120.28243131121872,23.11126152922203,120.28734526783829,23.11577616114409,120.28488828952852,23.113518845183066,66,52,臺南市,善化區,南關里,15940,臺南市善化區南關里南科七路
764,120.28734526783829,23.11126152922203,120.29225922445791,23.11577616114409,120.28980224614807,23.113518845183066,66,53,臺南市,善化區,南關里|文昌里,15941,臺南市善化區文昌里南科特定區G區文昌路107巷
765,120.29225922445791,23.11126152922203,120.29717318107748,23.11577616114409,120.2947162027677,23.113518845183066,66,54,臺南市,善化區,文昌里,15942,臺南市善化區文昌里益民寮19甲
766,120.29717318107748,23.11126152922203,120.30208713769709,23.11577616114409,120.2996301593873,23.113518845183066,66,55,臺南市,善化區,坐駕里|文昌里,15943,臺南市善化區蓮潭里南科特定區L區善新西路
767,120.30208713769709,23.11126152922203,120.30700109431666,23.11577616114409,120.30454411600687,23.113518845183066,66,56,臺南市,善化區,坐駕里|文昌里|蓮潭里,15944,臺南市善化區蓮潭里南科特定區L區蓮潭路
768,120.30700109431666,23.11126152922203,120.31191505093624,23.11577616114409,120.30945807262644,23.113518845183066,66,57,臺南市,善化區,小新里|蓮潭里,15945,臺南市善化區蓮潭里南科特定區L區蓮潭路
769,120.31191505093624,23.11126152922203,120.31682900755585,23.11577616114409,120.31437202924604,23.113518845183066,66,58,臺南市,善化區,小新里,15946,臺南市善化區小新里南科特定區O區山海圳支線
770,120.31682900755585,23.11126152922203,120.32174296417543,23.11577616114409,120.31928598586563,23.113518845183066,66,59,臺南市,善化區,小新里,15947,臺南市善化區小新里南科特定區O區1
771,120.32174296417543,23.11126152922203,120.32665692079502,23.11577616114409,120.32419994248524,23.113518845183066,66,60,臺南市,善化區,嘉南里|小新里,15948,臺南市善化區嘉南里山海圳綠道
772,120.32665692079502,23.11126152922203,120.33157087741459,23.11577616114409,120.32911389910481,23.113518845183066,66,61,臺南市,善化區,嘉南里,15949,臺南市善化區嘉南里福爾摩沙高速公路
773,120.33157087741459,23.11126152922203,120.3364848340342,23.11577616114409,120.33402785572441,23.113518845183066,66,62,臺南市,善化區|山上區,嘉南里|明和里,15950,臺南市山上區明和里北勢洲南140-1
774,120.17432426558777,23.106746897299967,120.17923822220736,23.11126152922203,120.17678124389757,23.109004213261,67,30,臺南市,七股區|西港區,劉厝里|永樂里|竹橋里,15951,臺南市西港區永樂里新港173
775,120.17923822220736,23.106746897299967,120.18415217882692,23.11126152922203,120.18169520051713,23.109004213261,67,31,臺南市,西港區,永樂里,15952,臺南市西港區永樂里新港南41
776,120.18415217882692,23.106746897299967,120.18906613544651,23.11126152922203,120.18660915713673,23.109004213261,67,32,臺南市,西港區,南海里|永樂里,15953,臺南市西港區南海里東港南42
777,120.18906613544651,23.106746897299967,120.19398009206611,23.11126152922203,120.19152311375632,23.109004213261,67,33,臺南市,西港區,南海里,15954,臺南市西港區南海里東港南42
778,120.19398009206611,23.106746897299967,120.1988940486857,23.11126152922203,120.19643707037592,23.109004213261,67,34,臺南市,西港區,南海里,15955,臺南市西港區南海里東港南40
779,120.1988940486857,23.106746897299967,120.20380800530529,23.11126152922203,120.20135102699551,23.109004213261,67,35,臺南市,安定區|西港區,南海里|慶安里|海寮里|西港里,15956,臺南市西港區南海里東港南40
780,120.20380800530529,23.106746897299967,120.20872196192488,23.11126152922203,120.20626498361507,23.109004213261,67,36,臺南市,安定區|西港區,南海里|慶安里|海寮里|西港里,15957,臺南市西港區西港里西港大橋
781,120.20872196192488,23.106746897299967,120.21363591854448,23.11126152922203,120.21117894023467,23.109004213261,67,37,臺南市,安定區|西港區,文科里|海寮里|西港里,15958,臺南市安定區海寮里
782,120.21363591854448,23.106746897299967,120.21854987516407,23.11126152922203,120.21609289685426,23.109004213261,67,38,臺南市,安定區,文科里|海寮里,15959,臺南市安定區海寮里
783,120.21854987516407,23.106746897299967,120.22346383178363,23.11126152922203,120.22100685347387,23.109004213261,67,39,臺南市,安定區,文科里,15960,臺南市安定區文科里油車南132-1
784,120.22346383178363,23.106746897299967,120.22837778840322,23.11126152922203,120.22592081009344,23.109004213261,67,40,臺南市,安定區,文科里,15961,臺南市安定區文科里油車南132-1
785,120.22837778840322,23.106746897299967,120.23329174502285,23.11126152922203,120.230834766713,23.109004213261,67,41,臺南市,安定區,安加里|文科里|港尾里,15962,臺南市安定區安加里南132
786,120.23329174502285,23.106746897299967,120.2382057016424,23.11126152922203,120.23574872333259,23.109004213261,67,42,臺南市,安定區,安加里|港尾里,15963,臺南市安定區港尾里下洲178
787,120.2382057016424,23.106746897299967,120.243119658262,23.11126152922203,120.24066267995221,23.109004213261,67,43,臺南市,安定區,安加里|港尾里,15964,臺南市安定區港尾里下洲178
788,120.243119658262,23.106746897299967,120.24803361488159,23.11126152922203,120.24557663657184,23.109004213261,67,44,臺南市,安定區,港尾里,15965,臺南市安定區港尾里下洲中山高速公路
789,120.24803361488159,23.106746897299967,120.25294757150118,23.11126152922203,120.25049059319142,23.109004213261,67,45,臺南市,安定區|新市區,安定里|港尾里|豐華里,15966,臺南市安定區港尾里下洲
790,120.25294757150118,23.106746897299967,120.25786152812077,23.11126152922203,120.25540454981095,23.109004213261,67,46,臺南市,善化區|安定區|新市區,南關里|安定里|蘇林里|豐華里,15967,臺南市安定區蘇厝里直加弄大道
791,120.25786152812077,23.106746897299967,120.26277548474036,23.11126152922203,120.26031850643056,23.109004213261,67,47,臺南市,善化區|安定區,南關里|安定里|蘇林里,15968,臺南市善化區南關里木柵港西路
792,120.26277548474036,23.106746897299967,120.26768944135996,23.11126152922203,120.26523246305015,23.109004213261,67,48,臺南市,善化區|新市區,南關里|豐華里,15969,臺南市善化區南關里三抱竹路
793,120.26768944135996,23.106746897299967,120.27260339797957,23.11126152922203,120.27014641966974,23.109004213261,67,49,臺南市,善化區|新市區,南關里|豐華里,15970,臺南市善化區南關里南科七路
794,120.27260339797957,23.106746897299967,120.27751735459913,23.11126152922203,120.27506037628929,23.109004213261,67,50,臺南市,善化區|新市區,南關里|豐華里,15971,臺南市新市區豐華里南科北路
795,120.27751735459913,23.106746897299967,120.28243131121872,23.11126152922203,120.27997433290892,23.109004213261,67,51,臺南市,善化區|新市區,南關里|豐華里,15972,臺南市新市區豐華里大利一路
796,120.28243131121872,23.106746897299967,120.28734526783829,23.11126152922203,120.28488828952852,23.109004213261,67,52,臺南市,善化區|新市區,三舍里|南關里|豐華里,15973,臺南市新市區三舍里南科六路
797,120.28734526783829,23.106746897299967,120.29225922445791,23.11126152922203,120.28980224614807,23.109004213261,67,53,臺南市,善化區|新市區,三舍里|南關里|文昌里,15974,臺南市善化區文昌里益民寮大順六路
798,120.29225922445791,23.106746897299967,120.29717318107748,23.11126152922203,120.2947162027677,23.109004213261,67,54,臺南市,善化區|新市區,三舍里|文昌里,15975,臺南市善化區文昌里益民寮19甲
799,120.29717318107748,23.106746897299967,120.30208713769709,23.11126152922203,120.2996301593873,23.109004213261,67,55,臺南市,善化區|新市區,三舍里|大營里|文昌里|蓮潭里,15976,臺南市善化區蓮潭里南科特定區M區西拉雅大橋
800,120.30208713769709,23.106746897299967,120.30700109431666,23.11126152922203,120.30454411600687,23.109004213261,67,56,臺南市,善化區|新市區,大營里|文昌里|蓮潭里,15977,臺南市善化區蓮潭里南科特定區M區龍目井路
801,120.30700109431666,23.106746897299967,120.31191505093624,23.11126152922203,120.30945807262644,23.109004213261,67,57,臺南市,善化區|新市區,大營里|小新里|蓮潭里,15978,臺南市善化區小新里南科特定區O區西拉雅大道
802,120.31191505093624,23.106746897299967,120.31682900755585,23.11126152922203,120.31437202924604,23.109004213261,67,58,臺南市,善化區|新市區,大營里|小新里,15979,臺南市善化區小新里南科特定區O區山海圳支線
803,120.31682900755585,23.106746897299967,120.32174296417543,23.11126152922203,120.31928598586563,23.109004213261,67,59,臺南市,善化區|新市區,大營里|小新里,15980,臺南市新市區大營里1
804,120.32174296417543,23.106746897299967,120.32665692079502,23.11126152922203,120.32419994248524,23.109004213261,67,60,臺南市,善化區|新市區,嘉南里|大營里|大社里|小新里,15981,臺南市善化區小新里南科特定區O區苗圃巷
805,120.32665692079502,23.106746897299967,120.33157087741459,23.11126152922203,120.32911389910481,23.109004213261,67,61,臺南市,善化區,嘉南里,15982,臺南市善化區嘉南里福爾摩沙高速公路
806,120.33157087741459,23.106746897299967,120.3364848340342,23.11126152922203,120.33402785572441,23.109004213261,67,62,臺南市,善化區|山上區,嘉南里|明和里,15983,臺南市山上區明和里北勢洲南140-1
807,120.16941030896817,23.102232265377914,120.17432426558777,23.106746897299967,120.17186728727795,23.10448958133894,68,29,臺南市,七股區|西港區,永樂里|竹橋里,15984,臺南市七股區竹橋里173
808,120.17432426558777,23.102232265377914,120.17923822220736,23.106746897299967,120.17678124389757,23.10448958133894,68,30,臺南市,七股區|西港區,永樂里|竹橋里,15985,臺南市西港區永樂里新港南42
809,120.17923822220736,23.102232265377914,120.18415217882692,23.106746897299967,120.18169520051713,23.10448958133894,68,31,臺南市,西港區,永樂里,15986,臺南市西港區新復里新港南41
810,120.18415217882692,23.102232265377914,120.18906613544651,23.106746897299967,120.18660915713673,23.10448958133894,68,32,臺南市,西港區,南海里|永樂里,15987,臺南市西港區永樂里新港南40
811,120.18906613544651,23.102232265377914,120.19398009206611,23.106746897299967,120.19152311375632,23.10448958133894,68,33,臺南市,西港區,南海里,15988,臺南市西港區南海里東港南40
812,120.19398009206611,23.102232265377914,120.1988940486857,23.106746897299967,120.19643707037592,23.10448958133894,68,34,臺南市,西港區,南海里|新復里,15989,臺南市西港區南海里東港南40
813,120.1988940486857,23.102232265377914,120.20380800530529,23.106746897299967,120.20135102699551,23.10448958133894,68,35,臺南市,安定區|西港區,南海里|新復里|海寮里,15990,臺南市西港區新復里
814,120.20380800530529,23.102232265377914,120.20872196192488,23.106746897299967,120.20626498361507,23.10448958133894,68,36,臺南市,安定區,海寮里,15991,臺南市西港區南海里西港大橋
815,120.20872196192488,23.102232265377914,120.21363591854448,23.106746897299967,120.21117894023467,23.10448958133894,68,37,臺南市,安定區,海寮里,15992,臺南市安定區海寮里
816,120.21363591854448,23.102232265377914,120.21854987516407,23.106746897299967,120.21609289685426,23.10448958133894,68,38,臺南市,安定區,文科里|海寮里,15993,臺南市安定區文科里油車南132-1
817,120.21854987516407,23.102232265377914,120.22346383178363,23.106746897299967,120.22100685347387,23.10448958133894,68,39,臺南市,安定區,文科里,15994,臺南市安定區文科里油車南132-1
818,120.22346383178363,23.102232265377914,120.22837778840322,23.106746897299967,120.22592081009344,23.10448958133894,68,40,臺南市,安定區,文科里,15995,臺南市安定區文科里油車南132-1
819,120.22837778840322,23.102232265377914,120.23329174502285,23.106746897299967,120.230834766713,23.10448958133894,68,41,臺南市,安定區,文科里|港尾里,15996,臺南市安定區安加里南132
820,120.23329174502285,23.102232265377914,120.2382057016424,23.106746897299967,120.23574872333259,23.10448958133894,68,42,臺南市,安定區,港尾里,15997,臺南市安定區港尾里下洲178
821,120.2382057016424,23.102232265377914,120.243119658262,23.106746897299967,120.24066267995221,23.10448958133894,68,43,臺南市,安定區,港尾里,15998,臺南市安定區中榮里渡仔頭
822,120.243119658262,23.102232265377914,120.24803361488159,23.106746897299967,120.24557663657184,23.10448958133894,68,44,臺南市,安定區|新市區,港尾里|豐華里,15999,臺南市安定區港尾里下洲中山高速公路
823,120.24803361488159,23.102232265377914,120.25294757150118,23.106746897299967,120.25049059319142,23.10448958133894,68,45,臺南市,安定區|新市區,安定里|港尾里|豐華里,16000,臺南市新市區豐華里南133
824,120.25294757150118,23.102232265377914,120.25786152812077,23.106746897299967,120.25540454981095,23.10448958133894,68,46,臺南市,善化區|新市區,南關里|豐華里,16001,臺南市善化區南關里木柵港西路
825,120.25786152812077,23.102232265377914,120.26277548474036,23.106746897299967,120.26031850643056,23.10448958133894,68,47,臺南市,善化區|新市區,南關里|豐華里,16002,臺南市新市區豐華里活水路
826,120.26277548474036,23.102232265377914,120.26768944135996,23.106746897299967,120.26523246305015,23.10448958133894,68,48,臺南市,善化區|新市區,南關里|豐華里,16003,臺南市新市區豐華里木柵港東路
827,120.26768944135996,23.102232265377914,120.27260339797957,23.106746897299967,120.27014641966974,23.10448958133894,68,49,臺南市,善化區|新市區,南關里|豐華里,16004,臺南市新市區豐華里南科七路
828,120.27260339797957,23.102232265377914,120.27751735459913,23.106746897299967,120.27506037628929,23.10448958133894,68,50,臺南市,新市區,豐華里,16005,臺南市新市區豐華里環西路二段
829,120.27751735459913,23.102232265377914,120.28243131121872,23.106746897299967,120.27997433290892,23.10448958133894,68,51,臺南市,善化區|新市區,南關里|豐華里,16006,臺南市新市區豐華里南科北路
830,120.28243131121872,23.102232265377914,120.28734526783829,23.106746897299967,120.28488828952852,23.10448958133894,68,52,臺南市,新市區,三舍里|豐華里,16007,臺南市善化區南關里環東路二段
831,120.28734526783829,23.102232265377914,120.29225922445791,23.106746897299967,120.28980224614807,23.10448958133894,68,53,臺南市,新市區,三舍里,16008,臺南市新市區三舍里西拉雅大道
832,120.29225922445791,23.102232265377914,120.29717318107748,23.106746897299967,120.2947162027677,23.10448958133894,68,54,臺南市,善化區|新市區,三舍里|大營里|文昌里,16009,臺南市新市區三舍里南三舍19甲
833,120.29717318107748,23.102232265377914,120.30208713769709,23.106746897299967,120.2996301593873,23.10448958133894,68,55,臺南市,善化區|新市區,三舍里|大營里|文昌里,16010,臺南市善化區蓮潭里南科特定區M區西拉雅大橋
834,120.30208713769709,23.102232265377914,120.30700109431666,23.106746897299967,120.30454411600687,23.10448958133894,68,56,臺南市,新市區,大營里,16011,臺南市善化區蓮潭里南科特定區M區西拉雅大橋
835,120.30700109431666,23.102232265377914,120.31191505093624,23.106746897299967,120.30945807262644,23.10448958133894,68,57,臺南市,新市區,大營里,16012,臺南市新市區大營里南科特定區N區南139
836,120.31191505093624,23.102232265377914,120.31682900755585,23.106746897299967,120.31437202924604,23.10448958133894,68,58,臺南市,新市區,大營里,16013,臺南市新市區大營里南科特定區N區南139
837,120.31682900755585,23.102232265377914,120.32174296417543,23.106746897299967,120.31928598586563,23.10448958133894,68,59,臺南市,新市區,大營里,16014,臺南市新市區大營里1
838,120.32174296417543,23.102232265377914,120.32665692079502,23.106746897299967,120.32419994248524,23.10448958133894,68,60,臺南市,善化區|新市區,嘉南里|大營里|大社里,16015,臺南市善化區嘉南里福爾摩沙高速公路
839,120.32665692079502,23.102232265377914,120.33157087741459,23.106746897299967,120.32911389910481,23.10448958133894,68,61,臺南市,善化區|新市區,嘉南里|大社里,16016,臺南市善化區嘉南里福爾摩沙高速公路
840,120.33157087741459,23.102232265377914,120.3364848340342,23.106746897299967,120.33402785572441,23.10448958133894,68,62,臺南市,善化區|山上區|新市區,嘉南里|大社里|明和里,16017,臺南市山上區明和里北勢洲南140-1
841,120.16941030896817,23.097717633455854,120.17432426558777,23.102232265377914,120.17186728727795,23.09997494941688,69,29,臺南市,七股區|西港區,永樂里|竹橋里,16018,臺南市西港區永樂里新港
842,120.17432426558777,23.097717633455854,120.17923822220736,23.102232265377914,120.17678124389757,23.09997494941688,69,30,臺南市,七股區|西港區,永樂里|竹橋里,16019,臺南市西港區永樂里新港
843,120.17923822220736,23.097717633455854,120.18415217882692,23.102232265377914,120.18169520051713,23.09997494941688,69,31,臺南市,西港區,永樂里,16020,臺南市西港區永樂里新港
844,120.18415217882692,23.097717633455854,120.18906613544651,23.102232265377914,120.18660915713673,23.09997494941688,69,32,臺南市,西港區,南海里|新復里|永樂里,16021,臺南市西港區南海里東港南40
845,120.18906613544651,23.097717633455854,120.19398009206611,23.102232265377914,120.19152311375632,23.09997494941688,69,33,臺南市,西港區,南海里|新復里|永樂里,16022,臺南市西港區新復里
846,120.19398009206611,23.097717633455854,120.1988940486857,23.102232265377914,120.19643707037592,23.09997494941688,69,34,臺南市,西港區,南海里|新復里,16023,臺南市西港區新復里
847,120.1988940486857,23.097717633455854,120.20380800530529,23.102232265377914,120.20135102699551,23.09997494941688,69,35,臺南市,安定區|西港區,新復里|海寮里,16024,臺南市西港區新復里
848,120.20380800530529,23.097717633455854,120.20872196192488,23.102232265377914,120.20626498361507,23.09997494941688,69,36,臺南市,安定區,海寮里,16025,臺南市安定區海寮里中央公路
849,120.20872196192488,23.097717633455854,120.21363591854448,23.102232265377914,120.21117894023467,23.09997494941688,69,37,臺南市,安定區,海寮里,16026,臺南市安定區海寮里中央公路
850,120.21363591854448,23.097717633455854,120.21854987516407,23.102232265377914,120.21609289685426,23.09997494941688,69,38,臺南市,安定區,文科里|海寮里,16027,臺南市安定區海寮里南132
851,120.21854987516407,23.097717633455854,120.22346383178363,23.102232265377914,120.22100685347387,23.09997494941688,69,39,臺南市,安定區,文科里,16028,臺南市安定區海寮里南132
852,120.22346383178363,23.097717633455854,120.22837778840322,23.102232265377914,120.22592081009344,23.09997494941688,69,40,臺南市,安定區,文科里|港尾里,16029,臺南市安定區文科里油車南132
853,120.22837778840322,23.097717633455854,120.23329174502285,23.102232265377914,120.230834766713,23.09997494941688,69,41,臺南市,安定區,文科里|港口里|港尾里,16030,臺南市安定區港口里178
854,120.23329174502285,23.097717633455854,120.2382057016424,23.102232265377914,120.23574872333259,23.09997494941688,69,42,臺南市,安定區,港口里|港尾里,16031,臺南市安定區港尾里下洲178
855,120.2382057016424,23.097717633455854,120.243119658262,23.102232265377914,120.24066267995221,23.09997494941688,69,43,臺南市,安定區,中榮里|港口里|港尾里,16032,臺南市安定區港口里定安路
856,120.243119658262,23.097717633455854,120.24803361488159,23.102232265377914,120.24557663657184,23.09997494941688,69,44,臺南市,安定區|新市區,中榮里|港尾里|豐華里,16033,臺南市安定區中榮里渡仔頭定安路
857,120.24803361488159,23.097717633455854,120.25294757150118,23.102232265377914,120.25049059319142,23.09997494941688,69,45,臺南市,安定區|新市區,中榮里|豐華里,16034,臺南市新市區豐華里南133
858,120.25294757150118,23.097717633455854,120.25786152812077,23.102232265377914,120.25540454981095,23.09997494941688,69,46,臺南市,新市區,豐華里,16035,臺南市新市區豐華里曼陀林路
859,120.25786152812077,23.097717633455854,120.26277548474036,23.102232265377914,120.26031850643056,23.09997494941688,69,47,臺南市,新市區,豐華里,16036,臺南市新市區豐華里樹谷大道
860,120.26277548474036,23.097717633455854,120.26768944135996,23.102232265377914,120.26523246305015,23.09997494941688,69,48,臺南市,新市區,豐華里,16037,臺南市新市區豐華里紫棟路
861,120.26768944135996,23.097717633455854,120.27260339797957,23.102232265377914,120.27014641966974,23.09997494941688,69,49,臺南市,新市區,豐華里,16038,臺南市新市區豐華里紫棟路
862,120.27260339797957,23.097717633455854,120.27751735459913,23.102232265377914,120.27506037628929,23.09997494941688,69,50,臺南市,新市區,豐華里,16039,臺南市新市區豐華里山海圳支線
863,120.27751735459913,23.097717633455854,120.28243131121872,23.102232265377914,120.27997433290892,23.09997494941688,69,51,臺南市,新市區,豐華里,16040,臺南市新市區豐華里南科南路
864,120.28243131121872,23.097717633455854,120.28734526783829,23.102232265377914,120.28488828952852,23.09997494941688,69,52,臺南市,新市區,三舍里|豐華里,16041,臺南市新市區豐華里環東路一段
865,120.28734526783829,23.097717633455854,120.29225922445791,23.102232265377914,120.28980224614807,23.09997494941688,69,53,臺南市,新市區,三舍里|豐華里,16042,臺南市新市區三舍里北三舍大順三路
866,120.29225922445791,23.097717633455854,120.29717318107748,23.102232265377914,120.2947162027677,23.09997494941688,69,54,臺南市,新市區,三舍里|大營里,16043,臺南市新市區三舍里南三舍19甲
867,120.29717318107748,23.097717633455854,120.30208713769709,23.102232265377914,120.2996301593873,23.09997494941688,69,55,臺南市,新市區,三舍里|大營里,16044,臺南市新市區三舍里南三舍19甲
868,120.30208713769709,23.097717633455854,120.30700109431666,23.102232265377914,120.30454411600687,23.09997494941688,69,56,臺南市,新市區,大營里,16045,臺南市新市區大營里南科特定區N區南139
869,120.30700109431666,23.097717633455854,120.31191505093624,23.102232265377914,120.30945807262644,23.09997494941688,69,57,臺南市,新市區,大營里,16046,臺南市新市區大營里南科特定區N區南139
870,120.31191505093624,23.097717633455854,120.31682900755585,23.102232265377914,120.31437202924604,23.09997494941688,69,58,臺南市,新市區,大營里,16047,臺南市新市區大營里南科特定區N區南139
871,120.31682900755585,23.097717633455854,120.32174296417543,23.102232265377914,120.31928598586563,23.09997494941688,69,59,臺南市,新市區,大營里|大社里,16048,臺南市新市區大營里1
872,120.32174296417543,23.097717633455854,120.32665692079502,23.102232265377914,120.32419994248524,23.09997494941688,69,60,臺南市,新市區,大營里|大社里,16049,臺南市山上區明和里苦瓜寮南140
873,120.32665692079502,23.097717633455854,120.33157087741459,23.102232265377914,120.32911389910481,23.09997494941688,69,61,臺南市,新市區,大社里,16050,臺南市山上區明和里苦瓜寮南140
874,120.33157087741459,23.097717633455854,120.3364848340342,23.102232265377914,120.33402785572441,23.09997494941688,69,62,臺南市,山上區|新市區,大社里|明和里,16051,臺南市山上區明和里苦瓜寮南140
875,120.3364848340342,23.097717633455854,120.34139879065378,23.102232265377914,120.338941812344,23.09997494941688,69,63,臺南市,山上區|新市區,南洲里|大社里|明和里,16052,臺南市新市區大社里
876,120.17432426558777,23.09320300153379,120.17923822220736,23.097717633455854,120.17678124389757,23.095460317494826,70,30,臺南市,七股區|西港區,永樂里|竹橋里,16053,臺南市西港區永樂里新港
877,120.17923822220736,23.09320300153379,120.18415217882692,23.097717633455854,120.18169520051713,23.095460317494826,70,31,臺南市,西港區,新復里|永樂里,16054,臺南市西港區新復里永樂溪埔寮
878,120.18415217882692,23.09320300153379,120.18906613544651,23.097717633455854,120.18660915713673,23.095460317494826,70,32,臺南市,西港區,新復里|永樂里,16055,臺南市西港區新復里永樂溪埔寮
879,120.18906613544651,23.09320300153379,120.19398009206611,23.097717633455854,120.19152311375632,23.095460317494826,70,33,臺南市,西港區,新復里,16056,臺南市西港區新復里
880,120.19398009206611,23.09320300153379,120.1988940486857,23.097717633455854,120.19643707037592,23.095460317494826,70,34,臺南市,安定區|西港區,新復里|海寮里,16057,臺南市西港區新復里
881,120.1988940486857,23.09320300153379,120.20380800530529,23.097717633455854,120.20135102699551,23.095460317494826,70,35,臺南市,安定區|西港區,新復里|海寮里,16058,臺南市西港區新復里
882,120.20380800530529,23.09320300153379,120.20872196192488,23.097717633455854,120.20626498361507,23.095460317494826,70,36,臺南市,安定區,海寮里,16059,臺南市安定區海寮里中央公路
883,120.20872196192488,23.09320300153379,120.21363591854448,23.097717633455854,120.21117894023467,23.095460317494826,70,37,臺南市,安定區,海寮里,16060,臺南市安定區海寮里南132
